18:10:25.359 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
    75 JetBrains.ReSharper.Psi.Razor.Impl.TagHelpers.RazorTagHelperCache
    75 JetBrains.ReSharper.Features.Inspections.Bookmarks.NumberedBookmarks.NumberedBookmarkManager
    71 JetBrains.ReSharper.Psi.Caches.AnnotatedEntities.AssemblyAnnotatedEntitiesCache
    71 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AnimationEventsUsages.AnimationEventUsagesContainer
    70 JetBrains.ReSharper.Psi.Modules.PsiModules
    69 JetBrains.ReSharper.Psi.Asp.Impl.PsiModules.WebApp.Helpers.SharepointPredefinedModulesFactory
    69 JetBrains.ReSharper.Psi.Caches.Persistence.PersistentIndexManager
    68 JetBrains.RdBackend.Common.Features.ProjectModel.SolutionHostStartupToProtocol
    66 JetBrains.ReSharper.Psi.Impl.reflection2.AssemblyFileLoaderZoned.PsiAssemblyFileLoader
    66 JetBrains.ReSharper.Psi.CSharp.Impl.CSharpLanguageLevelProjectProperty
    65 JetBrains.ReSharper.Plugins.Unity.CSharp.Daemon.Stages.PerformanceCriticalCodeAnalysis.Analyzers.PerformanceLineMarkerAnalyzer
    64 JetBrains.ProjectModel.Features.SolutionBuilders.Prototype.ReSharperBuildSettingsManager
    62 JetBrains.ReSharper.Psi.Web.Impl.Symbols.WebSymbolsCache
    61 JetBrains.ReSharper.Feature.Services.Pencils.PencilsStore
    61 JetBrains.ReSharper.Psi.Caches.StubTreeNodeCache.StubTreeNodeCache
    59 JetBrains.ProjectModel.NuGet.Operations.NuGetOperator
    58 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.UnityEvents.UnityEventsElementContainer
    56 JetBrains.ReSharper.Psi.SourceGenerators.SourceGeneratorMonitor
    54 JetBrains.ReSharper.Psi.SourceGenerators.Cache.SourceGeneratedFilesCache
    54 JetBrains.ReSharper.ExternalSources.Generation.ToolWindow.GenerationWindowManager
    52 JetBrains.ReSharper.Psi.GeneratedCode.GeneratedFilesCache
    51 JetBrains.ReSharper.Psi.Caches.AnnotatedEntities.AnnotatedEntitiesCache
    50 JetBrains.Roslyn.Host.RoslynWorkerHost
    50 JetBrains.ReSharper.Psi.Caches.AttributesCache
    49 JetBrains.ProjectModel.Settings.Upgrade.SolutionSettingsUpgrade
    49 JetBrains.ReSharper.Psi.VB.Impl.VBLanguageLevelProjectProperty
    49 JetBrains.RiderFlow.BackendHost.UnityDocumentOperationsImpl
    48 JetBrains.ReSharper.Feature.Services.Project.TargetPlatformCalculator
    48 JetBrains.ProjectModel.Features.SolutionBuilders.CurrentSolutionBuilderObsolete
    48 JetBrains.ReSharper.Psi.Impl.Caches2.ConditionalNamesCache
    47 JetBrains.ReSharper.Psi.CodeAnnotations.CodeAnnotationsConfiguration
    45 JetBrains.ReSharper.Daemon.IL.Highlightings.IlIdentifierTooltipProvider
    45 JetBrains.ReSharper.Psi.Impl.Shared.InjectedPsi.InjectionNodeProvidersViewer
    44 JetBrains.ReSharper.Psi.impl.EditorConfig.ConfigFileProcessor
    44 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.UnityAssetsCache
    43 JetBrains.ReSharper.Feature.Services.Contexts.ContextConsumersWithAttributesManager
    42 JetBrains.ReSharper.Plugins.Unity.CSharp.Caches.UnityShortcutCache
    42 JetBrains.ReSharper.Feature.Services.Generate.GeneratorManager
    41 JetBrains.ReSharper.Psi.CSharp.Caches.GlobalUsingsCache
    41 JetBrains.RdBackend.Common.Features.TextControls.TextControlHost
    41 JetBrains.ReSharper.Daemon.SolutionAnalysis.Cache.SolutionAnalysisDependenciesAndHashesCache
    40 JetBrains.ReSharper.Daemon.CSharp.Syntax.VarSyntaxTooltipProvider
    39 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.Caches.MetaFileGuidCache
    39 JetBrains.ReSharper.Psi.SourceGenerators.Cache.SourceGeneratedFilesDiskCache
    38 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetInspectorValues.AssetInspectorValuesContainer
    38 JetBrains.ReSharper.Features.Intellisense.VB.CodeCompletion.Strategies.VBAutomaticStrategyOnDot
    37 JetBrains.ReSharper.Psi.Asp.Utils.AspAttributesCache
    36 JetBrains.ReSharper.Psi.Files.PsiFiles
    36 JetBrains.ReSharper.Psi.Caches.Jobs.CacheJobService2
    36 JetBrains.ReSharper.Features.Inspections.CodeStructure.CodeStructureBrowser
    35 JetBrains.ReSharper.Plugins.Unity.UnityEditorIntegration.Packages.PackageManager
    35 JetBrains.ReSharper.Psi.impl.EditorConfig.ConfigFileCache
    34 JetBrains.ReSharper.Feature.Services.Contexts.NotUnderPsiTransactionContextProvider
    34 JetBrains.ReSharper.Psi.PredefinedTypeExtensions+PredefinedTypeCache
    34 JetBrains.ReSharper.Feature.Services.Util.ModifiedFilesTracker.ModifiedFilesCacheManager
    34 JetBrains.ProjectModel.NuGet.Operations.NuGetOperationContext
    33 JetBrains.ReSharper.Psi.Caches.PsiCachesState
    31 JetBrains.ReSharper.Psi.Impl.Reflection2.DeclaredTypeFromReflectionClassType+TypeElementsPerResolveContextCache
    31 JetBrains.RdBackend.Common.Features.Daemon.RiderDocumentInfoCache
    30 JetBrains.ReSharper.Plugins.Unity.Core.ProjectModel.UnitySolutionTracker
    30 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.AssetScriptUsages.AssetScriptUsagesElementContainer
    30 JetBrains.ReSharper.Feature.Services.CSharp.StackTraces.CSharpStackTraceResolver
    29 JetBrains.ReSharper.Feature.Services.CSharp.Naming.AutoNaming.CSharpAutoNamingCollector
    28 JetBrains.ReSharper.Plugins.Unity.CSharp.Daemon.Stages.PerformanceCriticalCodeAnalysis.CallGraph.ExpensiveCodeMarksProvider
    27 JetBrains.ReSharper.Psi.Asp.Impl.PsiModules.AspFileDataCacheImpl
    26 JetBrains.ReSharper.Feature.Services.Web.AspRouteTemplates.EndpointsProvider.AspNetHttpEndpoints.ControllersProvider.MvcControllersProvider
    26 JetBrains.ReSharper.Plugins.Unity.AsmDef.Psi.Caches.PreProcessingDirectiveCache
    26 JetBrains.ProjectModel.Impl.ExternalChangeProcessor
    26 JetBrains.ReSharper.Feature.Services.ParameterInfo.ParameterInfoPopupController
    26 JetBrains.ReSharper.Psi.Web.Impl.WebConfig.Cache.WebConfigCacheImpl
    25 JetBrains.ReSharper.Feature.Services.CSharp.TypingAssist.CSharpTypingAssist
    25 JetBrains.ReSharper.Feature.Services.Web.AspRouteTemplates.EndpointsProvider.AspNetHttpEndpoints.AttributeRouting.AttributeRoutingSourcesProvider
    24 JetBrains.ReSharper.Psi.Files.ReferenceProviderFactory
    23 JetBrains.RdBackend.Common.Features.ProjectModel.DotNetCore.DotNetCoreDgbShimPathFromNuGetProvider
    23 JetBrains.ReSharper.Feature.Services.FeaturesStatistics.SolutionSettingsUsagesCollector
    22 JetBrains.ReSharper.Psi.Html.Impl.Html.HtmlStandardDeclaredElementsProvider
    22 JetBrains.ReSharper.Feature.Services.Daemon.ExternalFilesProcessingWatcher
    22 JetBrains.RdBackend.Common.Features.Documents.DocumentHostBase
    21 JetBrains.ReSharper.Psi.Impl.Search.FinderUtil+PossibleInheritanceCache
    21 JetBrains.ProjectModel.Settings.Store.SolutionSettings
    21 JetBrains.ReSharperAutomationTools.CommandLine.Common.Console.CommandLine.Psi.ToolPsiCacheNotifier
    21 JetBrains.ProjectModel.ProjectLocations
    21 JetBrains.ReSharper.Plugins.Unity.Yaml.Psi.DeferredCaches.PrefabImportCache
    20 JetBrains.ReSharper.ExternalSources.Generation.GenerationManager
    20 JetBrains.ReSharper.Features.Navigation.Core.RecentFiles.RecentFilesTracker
    20 JetBrains.ReSharper.Psi.Razor.Impl.TagHelpers.RazorTagHelperDataCache
    20 JetBrains.ProjectModel.NuGet.Packaging.NuGetLockFileTracker
    20 JetBrains.ReSharper.Feature.Services.CSharp.Naming.AutoNaming.CSharpAutoNamingDetection
    20 JetBrains.ReSharper.Daemon.Statistics.ViewportSamplingHighlightingsCollector
    20 JetBrains.ReSharper.Feature.Services.ExternalSources.Core.Impl.ExternalSourcesServiceImpl
     8 JetBrains.RdBackend.Common.Features.Daemon.Tooltips.RiderHighlighterTooltipManager
     3 JetBrains.ProjectModel.NuGet.Unsorted.Implementation.NuGetRestorer
     2 JetBrains.IDE.IdePerSolutionDataRules
     1 JetBrains.ReSharper.LiveTemplates.Execution.LiveAndPostfixTemplatesTabTracker

== Container: JetEnvironment ==
	Started Tuesday, March 19, 2024 6:10 PM
	Total time: 0:00:02.4687941
	Composition time: 0:00:02.4654894
	Total ctor invocation time: 0:00:01.2595432
Ctor invocation time excluding nested components and containers. Total components count = 66, Ctor own time = 1259ms
Top components by Ctor own time [Ctor own time >= 0ms, Count = 16, Total time: 1122ms]:
   385 JetBrains.Application.License2.License2CheckComponent
   111 JetBrains.Application.Environment.Components.SuspendResume
   109 JetBrains.Application.FileSystemTracker.FileSystemTrackerImpl
    85 JetBrains.Application.Environment.JetEnvironmentZones
    78 JetBrains.Application.Environment.ReportsProductsAllowedToRun
    69 JetBrains.Application.Extensions.JetPackageRepositoryFactoryEnvironmentComponent
    65 JetBrains.ReSharperAutomationTools.CommandLine.Common.Environment.CommandLineGreeter
    41 JetBrains.Application.WindowBrandingComponent
    36 JetBrains.Application.Environment.Components.ExtractProductCommandLineFromHostCommandLine
    31 JetBrains.Application.UI.Components.NonInteractiveMessageBoxHandler
    28 JetBrains.Application.Environment.Components.ReportUnhandledExceptions
    24 JetBrains.Application.SynchronizationPoint.SynchronizationPoints
    24 JetBrains.Application.License2.Usage.LicensedEntityUsageTracker
    24 JetBrains.Application.Install.Installable.InstalledProductsDiscoveryComponent
     5 JetBrains.ReSharper.Resources.Shell.ShellLifetimesComponent
     0 JetBrains.Application.ApplicationHost

== Container: SolutionInstanceContainer ==
	Started Tuesday, March 19, 2024 6:10 PM
	Total time: 0:00:18.5695843
	Composition time: 0:00:18.5663139
	Total ctor invocation time: 0:00:18.3974656
Ctor invocation time excluding nested components and containers. Total components count = 168, Ctor own time = 18397ms
Top components by Ctor own time [Ctor own time >= 0ms, Count = 29, Total time: 17919ms]:
 15598 JetBrains.ProjectModel.Persistence.ProjectModelCaches
   764 JetBrains.ProjectModel.NuGet.Options.NuGetOptionsProvider
   258 JetBrains.ProjectModel.NuGet.Configs.NuGetConfigManager
   131 JetBrains.ProjectModel.ProjectImplementation.TargetFrameworkIdProviderByProjectJson
   131 JetBrains.ProjectModel.Settings.ProjectSyncSettingsComponent
    90 JetBrains.ProjectModel.Platforms.PlatformManager+SolutionWatcher
    88 JetBrains.RdBackend.Common.Features.ProjectModel.RiderSolutionLoadProgress
    77 JetBrains.ProjectModel.build.BuildOptionsInProjectJson
    75 JetBrains.ProjectModel.Properties.ExcludedProjects.ExcludedProjectProperty
    67 JetBrains.ProjectModel.Settings.Storages.SolutionSettingsStoragePersonal
    58 JetBrains.ProjectModel.Build.OutputAssemblies
    58 JetBrains.ProjectModel.NuGet.Folders.NuGetFolderManager
    54 JetBrains.RdBackend.Common.Features.ProjectModel.View.States.ProjectModelStateContainer
    53 JetBrains.RdBackend.Common.Features.ProjectModel.View.ProjectDirectoryRefresher
    49 JetBrains.RdBackend.Common.Features.Toolset.RiderSolutionToolsetDiagnostic
    49 JetBrains.ProjectModel.ProjectImplementation.TargetFrameworkIdInProjectFile
    43 JetBrains.ReSharper.Feature.Services.CSharp.Naming.AutoNaming.CSharpAutoNamingValuesProvider
    42 JetBrains.ProjectModel.NuGet.DotNetTools.NuGetDotnetToolsTracker
    41 JetBrains.RdBackend.Common.Features.Toolset.RiderSolutionToolset
    40 JetBrains.ProjectModel.Model2.Assemblies.Impl.AssemblyCollection
    35 JetBrains.ReSharper.Psi.Modules.ExternalFileModules.DefaultFileDependencyCandidatesTracker
    30 JetBrains.RdBackend.Common.Features.ProjectModel.View.ProjectModelViewPresenter
    29 JetBrains.ProjectModel.Assemblies.Impl.ResolveContextManager
    26 JetBrains.RdBackend.Common.Features.ProjectModel.View.ProjectModelViewHost
     9 JetBrains.ProjectModel.TargetFrameworkIdDetector
     5 JetBrains.ProjectModel.NuGet.ProjectSystems.RiderNuGetMsBuildProjectDataCache
     4 JetBrains.ProjectModel.Assemblies.Impl.ModuleReferenceResolveManager
     0 JetBrains.ProjectModel.ProjectsHost.MsBuild.MsBuildReloadSessionTypeProvider
     0 JetBrains.ProjectModel.ProjectsHost.SolutionHost.Impl.DuplicateReferencesAnalyzer


18:11:34.675 |V| DelayedInitializationStrategy | :1                 | Dispatch: queue is empty, not scheduling next execution.
18:11:34.864 |V| CacheJobService2              | CacheJobService:31 | <Measured> "Job.AddAssemblies" #assemblies = 1 time=2340ms
18:11:34.878 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.878 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #5
18:11:34.898 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.898 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #6
18:11:34.899 |V| JetScheduler                  | JetPool(S) #5:38   | Thread 'JetPool(S) #5' started execution in unit 'Short Tasks'. #allExecutors=5, #freeExecutors=0
18:11:34.919 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.929 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #7
18:11:34.932 |V| JetScheduler                  | JetPool(S) #6:39   | Thread 'JetPool(S) #6' started execution in unit 'Short Tasks'. #allExecutors=6, #freeExecutors=3
18:11:34.939 |V| JetScheduler                  | JetPool(S) #7:40   | Thread 'JetPool(S) #7' started execution in unit 'Short Tasks'. #allExecutors=7, #freeExecutors=3
18:11:34.940 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.940 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #8
18:11:34.948 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.948 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #9
18:11:34.950 |V| JetScheduler                  | JetPool(S) #9:42   | Thread 'JetPool(S) #9' started execution in unit 'Short Tasks'. #allExecutors=8, #freeExecutors=1
18:11:34.955 |V| JetScheduler                  | JetPool(S) #8:41   | Thread 'JetPool(S) #8' started execution in unit 'Short Tasks'. #allExecutors=9, #freeExecutors=5
18:11:34.962 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:34.963 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #10
18:11:34.967 |V| JetScheduler                  | JetPool(S) #10:43  | Thread 'JetPool(S) #10' started execution in unit 'Short Tasks'. #allExecutors=10, #freeExecutors=5
18:11:34.981 |V| FileImages                    | JetPool(S) #4:37   | <FileImages.Load>
18:11:35.017 |V| FileImages                    | JetPool(S) #4:37   | <FileImages.AddAllModulesToDirty>
18:11:35.153 |V| CacheJobService2              | CacheJobService:31 | <Measured> "Job.LoadCache" #caches=46: ConfigFileCache, ConditionalNamesCache, NamedArgumentCache, TargetTypedObjectCreationCache, TopLevelCodeCache, GeneratedFilesCache, InternalsVisibleToCache, SymbolCache, TypeMembersCache, StubTreeNodeCache, AnnotatedEntitiesCache, AssemblyAnnotatedEntitiesCache, GlobalUsingsCache, RecordKeywordParsingAmbiguityCache, RequiredKeywordParsingAmbiguityCache, XamlAssemblyDeclaredEmbeddedResourcesCache, XamlAssemblyResourcesCache, ContentTrigramIndex, SourcesTrigramIndex, ModifiedFilesCacheForDaemon, ModifiedFilesCacheForCleanup, SolutionResourceCache, CompiledAttributedTypesCache, SourceAttributedTypesCache, WebConfigCacheController, TagPrefixCacheImpl, WebSymbolsCache, RazorTagHelperCache, RazorTagHelperDataCache, RazorInheritsCache, RazorInjectionsCache, RazorNamespaceCache, RazorNamespaceImportsCache, MvcElementsCache, RazorTagHelperCacheCache, MvcCache, RiderTodoManager, RiderDocumentInfoCache, MetaFileGuidCache, ResourceLoadCache, UnityProjectSettingsCache, InputActionsCache, UnityShortcutCache, DeferredHelperCache, AsmDefCache, FileImages time=279ms
18:11:35.194 |V| CacheJobService2              | CacheJobService:31 | All files to update: 0, total files: 0, total modules: 4
18:11:35.213 |V| CacheJobService2              | CacheJobService:31 | <Measured> "Job.UpdateAllProjectFiles"  time=59ms
18:11:35.271 |V| PackageManager                | :1                 | <Start> "GetPackages" 
18:11:35.272 |V| NuGetDotnetToolsTracker       | NuGetDotnetToolsTracker.ManifestUpdater:24 | Updating dotnet tool manifest cache
18:11:35.308 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | All threads are busy. Adding new thread to the pool
18:11:35.308 |V| ThreadManagementUnit(S)       | JetPool Manager:8  | Short Tasks: starting executor JetPool(S) #11
18:11:35.313 |V| JetScheduler                  | JetPool(S) #11:44  | Thread 'JetPool(S) #11' started execution in unit 'Short Tasks'. #allExecutors=11, #freeExecutors=3
18:11:35.317 |V| FileImages                    | JetPool(S) #5:38   | <FileImages.Save>
18:11:35.342 |V| CacheJobService2              | CacheJobService:31 | <Measured> "Job.SaveCaches" #caches=46: ConfigFileCache, ConditionalNamesCache, NamedArgumentCache, TargetTypedObjectCreationCache, TopLevelCodeCache, GeneratedFilesCache, InternalsVisibleToCache, SymbolCache, TypeMembersCache, StubTreeNodeCache, AnnotatedEntitiesCache, AssemblyAnnotatedEntitiesCache, GlobalUsingsCache, RecordKeywordParsingAmbiguityCache, RequiredKeywordParsingAmbiguityCache, XamlAssemblyDeclaredEmbeddedResourcesCache, XamlAssemblyResourcesCache, ContentTrigramIndex, SourcesTrigramIndex, ModifiedFilesCacheForDaemon, ModifiedFilesCacheForCleanup, SolutionResourceCache, CompiledAttributedTypesCache, SourceAttributedTypesCache, WebConfigCacheController, TagPrefixCacheImpl, WebSymbolsCache, RazorTagHelperCache, RazorTagHelperDataCache, RazorInheritsCache, RazorInjectionsCache, RazorNamespaceCache, RazorNamespaceImportsCache, MvcElementsCache, RazorTagHelperCacheCache, MvcCache, RiderTodoManager, RiderDocumentInfoCache, MetaFileGuidCache, ResourceLoadCache, UnityProjectSettingsCache, InputActionsCache, UnityShortcutCache, DeferredHelperCache, AsmDefCache, FileImages time=121ms
18:11:35.343 |V| AsyncCommitServiceImpl        | CacheJobService:31 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:35.344 |V| AsyncCommitServiceImpl        | CacheJobService:31 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:35.344 |V| RiderFileSystemChangeTracker  | FileSystemTrackerCommit:15 | No solution or project changes detected
18:11:35.365 |V| PackageManager                | :1                 | Getting packages from packages-lock.json
18:11:35.369 |V| UnityVersion                  | :1                 | UnityVersion.GetActualAppPathForSolution is empty path. May happen for a regular project with a reference to UnityEditor.dll outside of Unity installation.
18:11:35.395 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:15 | SpawnProcessExternalChangeActivity async at status IDLE
18:11:35.402 |V| ExternalChangeProcessor       | FileSystemTrackerCommit:15 | SpawnProcessExternalChangeActivity finished with not-null action
18:11:36.460 |V| PackageManager                | :1                 | <Finish> "GetPackages"  report=[48 packages] time=1188ms
18:11:36.460 |V| PackageManager                | :1                 | <Start> "UpdatePackages" 
18:11:36.501 |V| PreProcessingDirectiveCache   | :1                 | Invalidating PreProcessingDirectiveCache. Reason: Packages updated
18:11:36.502 |V| PackageManager                | :1                 | <Finish> "UpdatePackages"  time=41ms
18:11:36.503 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient, no delay
18:11:36.536 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:11:36.569 |V| AsyncCommitServiceImpl        | :1                 | Commit for (3pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::BlazorEventHandlersCache, JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient]
18:11:36.607 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:11:36.612 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:36.626 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.StatusBarMessenger+MyAsyncCommitClient
18:11:36.761 |V| NuGetDotnetToolsTracker       | :1                 | Updating ToolManifestCache Value
18:11:36.855 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:36.855 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:36.856 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:36.856 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:36.858 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:36.858 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:36.871 |V| ExternalChangeProcessor       | :1                 | Activity start
18:11:36.939 |V| ExternalChangeProcessor       | :1                 | OnActivityFinished 0
18:11:37.007 |V| PreProcessingDirectiveCache   | :1                 | Invalidating PreProcessingDirectiveCache. Reason: AsmDefCache updated
18:11:37.081 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:11:37.087 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
18:11:37.087 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:11:37.087 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.099 |V| SolutionAnalysisServiceImpl   | DaemonThread:32    | [SWEA] Loading started
18:11:37.158 |V| DependencyManager             | DaemonThread:32    | <DependencyManager.Load> InvalidatedCount: 0
18:11:37.174 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.175 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.201 |V| SolutionAnalysisIndicatorDefault| DaemonThread:32    | SWEA: Start analyzing changes
18:11:37.203 |V| SolutionAnalysisServiceImpl   | DaemonThread:32    | [SWEA] Loading completed
18:11:37.203 |V| SolutionAnalysisServiceImpl   | DaemonThread:32    | <Measured> "SWEA.Load"  time=103ms
18:11:37.235 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.235 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.241 |V| AsyncCommitServiceImpl        | DaemonThread:32    | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.241 |V| AsyncCommitServiceImpl        | DaemonThread:32    | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.248 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.248 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.248 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.248 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.249 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.250 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.250 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
18:11:37.363 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
18:11:37.363 |V| AsyncCommitServiceImpl        | :1                 | Commit for (1pc)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl]
18:11:37.363 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
18:11:37.363 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
18:11:37.364 |V| SolutionAnalysisIndicatorDefault| DaemonThread:32    | SWEA: Start analyzing changes
18:11:37.386 |V| SolutionAnalysisManager       | DaemonThread:32    | <GetFilesToAnalyze>
18:11:37.395 |V| SolutionAnalysisManager       | DaemonThread:32    | FlushProjectModelChanges: New=0, Modified=0, Removed=0
18:11:37.417 |V| FileImages                    | DaemonThread:32    | <FileImages.ProcessDirtyFiles> count=0
18:11:37.424 |V| FileImages                    | DaemonThread:32    | <FileImages.ProcessDirtyModules> count=4
18:11:37.605 |V| FileImages                    | DaemonThread:32    | <FileImages.SubtractInvalidModuleImages>
18:11:37.614 |V| FileImages                    | DaemonThread:32    | <FileImages.SubtractLoadedFileImages>
18:11:37.621 |V| FileImages                    | DaemonThread:32    | <FileImages.ProcessFileImages> 0
18:11:37.633 |V| FileImages                    | DaemonThread:32    | <FileImages.ProcessModules> 0
18:11:37.737 |V| FileImages                    | DaemonThread:32    | <FileImages.ClearTouched>
18:11:37.792 |V| SolutionAnalysisManager       | DaemonThread:32    | <GetFilesToAnalyze> TotalFilesToReanalyze=0
18:11:37.799 |V| SolutionAnalysisManager       | DaemonThread:32    | <GetFilesToAnalyze> QuickFiles=0 SlowFiles=0
18:11:37.816 |V| SolutionAnalysisConfiguration | DaemonThread:32    | Completed = True
18:11:37.816 |V| SolutionAnalysisManager       | DaemonThread:32    | <Measured> "SWEA.FullCycle"  time=430ms
18:11:37.816 |V| SolutionAnalysisManager       | DaemonThread:32    | <Measured> "SWEA.FirstCycle"  time=430ms
18:11:37.817 |V| SolutionAnalysisIndicatorDefault| DaemonThread:32    | SWEA: Analyzing files completed
18:11:42.034 |V| ComponentStorage              | JetPool(S) #1:13   | Factory(XamlInlayHintsOptionsMigration) created
